task_id,scenario,mode,replicate,source_count,affected_count,auc,auprc,mcc,accuracy,balanced_accuracy,sensitivity,specificity,threshold,delta_auc,delta_auprc,delta_mcc,delta_accuracy
gue_mouse_0,random_missing_40pct,deployment_shift,9,49,20,0.899594573997866,0.9116223026988224,0.6566733642407345,0.8197530864197531,0.8197530864197531,0.7061728395061728,0.9333333333333333,0.5579126328229905,0.00017070568510879625,6.272843663568395e-05,-0.009861432843657703,-0.00864197530864197
gue_mouse_0,random_missing_40pct,deployment_shift,10,49,20,0.8891876238378297,0.9066382181605128,0.6406428113441639,0.8049382716049382,0.8049382716049382,0.6518518518518519,0.9580246913580247,0.5579126328229905,-0.010236244474927547,-0.004921356101673879,-0.02589198574022833,-0.023456790123456805
gue_mouse_0,random_missing_40pct,deployment_shift,11,49,20,0.8777076665142508,0.8888903567064479,0.5886854062381509,0.7790123456790123,0.7790123456790123,0.6197530864197531,0.9382716049382716,0.5579126328229905,-0.021716201798506418,-0.022669217555738808,-0.07784939084624132,-0.04938271604938271
gue_mouse_0,random_missing_40pct,deployment_shift,12,49,20,0.8960707209266879,0.9094543266225311,0.6488723451586679,0.8185185185185185,0.8185185185185184,0.7234567901234568,0.9135802469135802,0.5579126328229905,-0.0033531473860692884,-0.002105247639655583,-0.017662451925724354,-0.00987654320987652
gue_mouse_0,random_missing_40pct,deployment_shift,13,49,20,0.8699893308946808,0.8902208041527007,0.5754619171213604,0.7604938271604939,0.7604938271604939,0.5481481481481482,0.9728395061728395,0.5579126328229905,-0.029434537418076445,-0.021338770109486038,-0.09107287996303182,-0.0679012345679012
gue_mouse_0,random_missing_40pct,deployment_shift,14,49,20,0.8978509373571102,0.910630800100899,0.6639623996972415,0.825925925925926,0.825925925925926,0.7308641975308642,0.9209876543209876,0.5579126328229905,-0.0015729309556470339,-0.000928774161287671,-0.00257239738715076,-0.0024691358024691024
gue_mouse_0,random_missing_40pct,deployment_shift,15,49,20,0.8447858558146624,0.8651559637450857,0.5147501133067317,0.725925925925926,0.725925925925926,0.48641975308641977,0.9654320987654321,0.5579126328229905,-0.05463801249809486,-0.04640361051710096,-0.15178468377766052,-0.10246913580246908
gue_mouse_0,random_missing_40pct,deployment_shift,16,49,20,0.889919219631154,0.904159592756992,0.6119280702788338,0.7876543209876543,0.7876543209876543,0.6172839506172839,0.9580246913580247,0.5579126328229905,-0.009504648681603278,-0.007399981505194719,-0.05460672680555845,-0.040740740740740744
gue_mouse_0,random_missing_40pct,deployment_shift,17,49,20,0.8950038103947571,0.9074656763591434,0.6403957301095059,0.8098765432098766,0.8098765432098765,0.6839506172839506,0.9358024691358025,0.5579126328229905,-0.004420057918000153,-0.004093897903043264,-0.026139066974886327,-0.01851851851851849
gue_mouse_0,random_missing_40pct,deployment_shift,18,49,20,0.8960463344002438,0.9099746273356952,0.6631232811739842,0.8234567901234567,0.8234567901234568,0.7135802469135802,0.9333333333333333,0.5579126328229905,-0.0033775339125133863,-0.0015849469264914706,-0.003411515910408003,-0.004938271604938316
gue_mouse_0,random_missing_40pct,deployment_shift,19,49,20,0.8971193415637859,0.90802694484086,0.659484237385078,0.8222222222222222,0.8222222222222222,0.7160493827160493,0.928395061728395,0.5579126328229905,-0.002304526748971303,-0.003532629421326705,-0.0070505596993142294,-0.006172839506172867
gue_mouse_0,random_missing_40pct,deployment_shift,20,49,20,0.8939186099679928,0.9045586121172795,0.6639623996972415,0.825925925925926,0.825925925925926,0.7308641975308642,0.9209876543209876,0.5579126328229905,-0.005505258344764452,-0.007000962144907197,-0.00257239738715076,-0.0024691358024691024
gue_mouse_0,score_noise_sd_0.05,deployment_shift,1,49,0,0.890852004267642,0.9039359643417203,0.6621055329237359,0.825925925925926,0.825925925925926,0.7382716049382716,0.9135802469135802,0.5579126328229905,-0.00857186404511523,-0.007623609920466401,-0.004429264160656365,-0.0024691358024691024
gue_mouse_0,score_noise_sd_0.05,deployment_shift,2,49,0,0.8914311842706905,0.9062391580832156,0.6492778029144562,0.8197530864197531,0.8197530864197531,0.7333333333333333,0.9061728395061729,0.5579126328229905,-0.007992684042066767,-0.005320416178971055,-0.01725699416993598,-0.00864197530864197
gue_mouse_0,score_noise_sd_0.05,deployment_shift,3,49,0,0.889577808260936,0.9024011625525074,0.6376035500523588,0.8135802469135802,0.8135802469135802,0.7234567901234568,0.9037037037037037,0.5579126328229905,-0.009846060051821204,-0.009158411709679348,-0.028931247032033425,-0.014814814814814836
gue_mouse_0,score_noise_sd_0.05,deployment_shift,4,49,0,0.8924980948026215,0.9060906444319062,0.6431656188649963,0.817283950617284,0.817283950617284,0.7358024691358025,0.8987654320987655,0.5579126328229905,-0.00692577351013568,-0.005468929830280467,-0.02336917821939588,-0.011111111111111072
gue_mouse_0,score_noise_sd_0.05,deployment_shift,5,49,0,0.8955829903978052,0.9088058465977871,0.652665051234698,0.8209876543209876,0.8209876543209876,0.7308641975308642,0.9111111111111111,0.5579126328229905,-0.0038408779149520234,-0.00275372766439963,-0.013869745849694248,-0.007407407407407418
gue_mouse_0,score_noise_sd_0.05,deployment_shift,6,49,0,0.8918945282731292,0.9053029708057607,0.6515001776012856,0.8209876543209876,0.8209876543209877,0.7358024691358025,0.9061728395061729,0.5579126328229905,-0.0075293400396280186,-0.00625660345642598,-0.015034619483106582,-0.007407407407407418
gue_mouse_0,score_noise_sd_0.05,deployment_shift,7,49,0,0.894162475232434,0.9036728564732651,0.6526448216377341,0.8222222222222222,0.8222222222222222,0.7432098765432099,0.9012345679012346,0.5579126328229905,-0.005261393080323251,-0.007886717788921582,-0.013889975446658154,-0.006172839506172867
gue_mouse_0,score_noise_sd_0.05,deployment_shift,8,49,0,0.8868648071940253,0.9031091343878902,0.6498579822993362,0.8197530864197531,0.8197530864197531,0.7308641975308642,0.908641975308642,0.5579126328229905,-0.012559061118731951,-0.0084504398742965,-0.016676814785056004,-0.00864197530864197
gue_mouse_0,score_noise_sd_0.05,deployment_shift,9,49,0,0.8896814509983234,0.9054945741893125,0.6617718763460343,0.8246913580246914,0.8246913580246913,0.7283950617283951,0.9209876543209876,0.5579126328229905,-0.009742417314433816,-0.006065000072874249,-0.004762920738357934,-0.0037037037037036535
gue_mouse_0,score_noise_sd_0.05,deployment_shift,10,49,0,0.8926444139612865,0.9063938515708293,0.6582997689947839,0.8234567901234567,0.8234567901234568,0.7308641975308642,0.9160493827160494,0.5579126328229905,-0.0067794543514707595,-0.0051657226913573995,-0.008235028089608298,-0.004938271604938316
gue_mouse_0,score_noise_sd_0.05,deployment_shift,11,49,0,0.8895900015241579,0.9041796723482736,0.639250346498789,0.8148148148148148,0.8148148148148149,0.7283950617283951,0.9012345679012346,0.5579126328229905,-0.009833866788599321,-0.007379901913913134,-0.027284450585603248,-0.013580246913580285
gue_mouse_0,score_noise_sd_0.05,deployment_shift,12,49,0,0.8900655387898186,0.9011987154316055,0.6649126073719077,0.8271604938271605,0.8271604938271605,0.7382716049382716,0.9160493827160494,0.5579126328229905,-0.00935832952293858,-0.010360858830581243,-0.001622189712484512,-0.0012345679012345512
gue_mouse_0,score_noise_sd_0.05,deployment_shift,13,49,0,0.8919859777472945,0.9063418167801726,0.6476445508405849,0.8185185185185185,0.8185185185185185,0.7283950617283951,0.908641975308642,0.5579126328229905,-0.007437890565462735,-0.00521775748201414,-0.018890246243807307,-0.00987654320987652
gue_mouse_0,score_noise_sd_0.05,deployment_shift,14,49,0,0.8904496265813138,0.9038284416408428,0.6530313370808611,0.8197530864197531,0.8197530864197531,0.7185185185185186,0.9209876543209876,0.5579126328229905,-0.008974241731443455,-0.00773113262134395,-0.013503460003531087,-0.00864197530864197
gue_mouse_0,score_noise_sd_0.05,deployment_shift,15,49,0,0.889785093735711,0.9037132245350662,0.6370257778887458,0.8135802469135802,0.8135802469135802,0.725925925925926,0.9012345679012346,0.5579126328229905,-0.009638774577046205,-0.007846349727120505,-0.029509019195646413,-0.014814814814814836
gue_mouse_0,score_noise_sd_0.05,deployment_shift,16,49,0,0.890474013107758,0.9054020823467315,0.6476445508405849,0.8185185185185185,0.8185185185185185,0.7283950617283951,0.908641975308642,0.5579126328229905,-0.008949855204999246,-0.0061574919154552266,-0.018890246243807307,-0.00987654320987652
gue_mouse_0,score_noise_sd_0.05,deployment_shift,17,49,0,0.8921688766956256,0.9018194380247887,0.6517069048426726,0.8197530864197531,0.8197530864197531,0.7234567901234568,0.9160493827160494,0.5579126328229905,-0.007254991617131612,-0.009740136237398,-0.014827892241719653,-0.00864197530864197
gue_mouse_0,score_noise_sd_0.05,deployment_shift,18,49,0,0.8938027739673831,0.9051687629046588,0.6517069048426726,0.8197530864197531,0.8197530864197531,0.7234567901234568,0.9160493827160494,0.5579126328229905,-0.005621094345374167,-0.006390811357527948,-0.014827892241719653,-0.00864197530864197
gue_mouse_0,score_noise_sd_0.05,deployment_shift,19,49,0,0.8860478585581467,0.9012252606414889,0.6470576799027418,0.8185185185185185,0.8185185185185185,0.7308641975308642,0.9061728395061729,0.5579126328229905,-0.013376009754610507,-0.01033431362069781,-0.01947711718165046,-0.00987654320987652
gue_mouse_0,score_noise_sd_0.05,deployment_shift,20,49,0,0.8922542295381802,0.9049798531983213,0.6627060520229241,0.825925925925926,0.825925925925926,0.7358024691358025,0.9160493827160494,0.5579126328229905,-0.007169638774576992,-0.006579721063865396,-0.0038287450614681307,-0.0024691358024691024
gue_mouse_0,refit_without_group:engineered_descriptors,source_ablation,0,49,18,0.8964852918762383,0.9069593698624009,0.6473061200068666,0.8148148148148148,0.8148148148148149,0.6987654320987654,0.9308641975308642,0.6119741028547288,-0.002938576436518958,-0.004600204399785812,-0.019228677077525624,-0.013580246913580285
gue_mouse_0,refit_without_group:foundation_evidence,source_ablation,0,49,23,0.8998262459990856,0.911608294875253,0.6681594761638154,0.8271604938271605,0.8271604938271605,0.725925925925926,0.928395061728395,0.5559007644653321,0.0004023776863283368,4.8720613066266516e-05,0.001624679079423208,-0.0012345679012345512
gue_mouse_0,refit_without_group:sequence_grammar,source_ablation,0,49,5,0.8675537265660722,0.8753254925723188,0.6003753519291118,0.7962962962962963,0.7962962962962963,0.7160493827160493,0.8765432098765432,0.5551935124397278,-0.03187014174668501,-0.03623408168986786,-0.06615944515528038,-0.032098765432098775
gue_mouse_0,refit_without_group:derived_evidence,source_ablation,0,49,3,0.8992409693644261,0.9118432550941077,0.6793549190948815,0.8358024691358025,0.8358024691358025,0.7604938271604939,0.9111111111111111,0.5463879472017289,-0.00018289894833112275,0.0002836808319209849,0.012820122010489321,0.007407407407407418
gue_prom_300_all,complete_sources,deployment_shift,0,53,0,0.986897456969365,0.9874153098237508,0.8789440097361544,0.9393581081081082,0.9392743003241565,0.9516778523489933,0.9268707482993197,0.45900312811136407,0.0,0.0,0.0,0.0
gue_prom_300_all,missing_group:engineered_descriptors,deployment_shift,0,53,22,0.9864056293658403,0.9869116390875061,0.8738671789461788,0.9368243243243243,0.9367415422544857,0.9489932885906041,0.9244897959183673,0.45900312811136407,-0.0004918276035247304,-0.0005036707362446879,-0.005076830789975562,-0.002533783783783883
gue_prom_300_all,missing_group:foundation_evidence,deployment_shift,0,53,23,0.9850349267223668,0.9853726804199591,0.8690908586635059,0.9342905405405405,0.9341676939232069,0.9523489932885906,0.9159863945578232,0.45900312811136407,-0.0018625302469982286,-0.0020426294037917403,-0.009853151072648503,-0.005067567567567655
gue_prom_300_all,missing_group:sequence_grammar,deployment_shift,0,53,5,0.9843063735561338,0.984807500275905,0.8735606268197822,0.9364864864864865,0.9363557503538329,0.9557046979865772,0.9170068027210885,0.45900312811136407,-0.002591083413231221,-0.0026078095478457852,-0.0053833829163721925,-0.0028716216216216894
gue_prom_300_all,missing_group:derived_evidence,deployment_shift,0,53,3,0.9865524129114733,0.9872885453685822,0.8814589619721477,0.9405405405405406,0.9404351002145824,0.9560402684563758,0.9248299319727891,0.45900312811136407,-0.000345044057891708,-0.00012676445516857093,0.002514952235993295,0.0011824324324324342
gue_prom_300_all,missing_strongest_source,deployment_shift,0,53,1,0.9866279733369858,0.9873652086970773,0.8811297266913093,0.9403716216216216,0.9402650321873716,0.9560402684563758,0.9244897959183673,0.45900312811136407,-0.00026948363237921935,-5.0101126673474106e-05,0.002185716955154904,0.00101351351351342
gue_prom_300_all,conflicting_strongest_source,deployment_shift,0,53,1,0.9625035383280829,0.9637840831933057,0.783020792643628,0.8913851351351352,0.8914612153586267,0.8802013422818792,0.9027210884353741,0.45900312811136407,-0.024393918641282153,-0.023631226630445146,-0.09592321709252638,-0.04797297297297298
gue_prom_300_all,random_missing_20pct,deployment_shift,1,53,11,0.9865340364333653,0.9869911408156744,0.8789046987422462,0.9393581081081082,0.9392811487010913,0.9506711409395974,0.927891156462585,0.45900312811136407,-0.00036342053599969226,-0.0004241690080764027,-3.931099390819259e-05,0.0
gue_prom_300_all,random_missing_20pct,deployment_shift,2,53,11,0.986850659726978,0.9874499193378699,0.8799249637293757,0.9398648648648649,0.9397867871981007,0.9513422818791947,0.9282312925170068,0.45900312811136407,-4.679724238698668e-05,3.4609514119043894e-05,0.0009809539932212896,0.00050675675675671
gue_prom_300_all,random_missing_20pct,deployment_shift,3,53,11,0.9868708624389353,0.9873987713047794,0.8766752365500025,0.9381756756756757,0.9380769757567456,0.9526845637583893,0.923469387755102,0.45900312811136407,-2.6594530429746577e-05,-1.653851897143177e-05,-0.002268773186151929,-0.0011824324324324342
gue_prom_300_all,random_missing_20pct,deployment_shift,4,53,11,0.9857299228416199,0.9859873802293718,0.8737655008545778,0.9366554054054054,0.936539515134913,0.9536912751677852,0.9193877551020408,0.45900312811136407,-0.0011675341277451734,-0.001427929594378985,-0.00517850888157656,-0.002702702702702786
gue_prom_300_all,random_missing_20pct,deployment_shift,5,53,11,0.9866184997488928,0.9870946310827161,0.8755777942589428,0.9376689189189189,0.9375827512212939,0.9503355704697987,0.9248299319727891,0.45900312811136407,-0.00027895722047222016,-0.00032067874103469673,-0.0033662154772116093,-0.0016891891891892552
gue_prom_300_all,random_missing_20pct,deployment_shift,6,53,11,0.9852972195589645,0.9857917309837954,0.8783259918088538,0.9390202702702702,0.9389273158928001,0.9526845637583893,0.9251700680272109,0.45900312811136407,-0.0016002374104004957,-0.001623578839955453,-0.0006180179273005404,-0.00033783783783791765
gue_prom_300_all,random_missing_20pct,deployment_shift,7,53,11,0.9857324339131625,0.9858151803181495,0.8749610722917688,0.9373310810810811,0.9372357667899375,0.9513422818791947,0.9231292517006803,0.45900312811136407,-0.0011650230562025854,-0.0016001295056012887,-0.003982937444385604,-0.002027027027027062
gue_prom_300_all,random_missing_20pct,deployment_shift,8,53,11,0.9856450029676299,0.9860634546939255,0.8792013760341927,0.9395270270270271,0.9394580651052367,0.9496644295302014,0.9292517006802721,0.45900312811136407,-0.001252454001735126,-0.0013518551298252746,0.00025736629803829736,0.00016891891891890332
gue_prom_300_all,random_missing_20pct,deployment_shift,9,53,11,0.9842345797379355,0.984711117870931,0.8618649934212301,0.9304054054054054,0.9302310185819294,0.9560402684563758,0.904421768707483,0.45900312811136407,-0.00266287723142955,-0.00270419195281979,-0.017079016314924256,-0.008952702702702764
gue_prom_300_all,random_missing_20pct,deployment_shift,10,53,11,0.9852937953704972,0.9852463232675626,0.8694391971576311,0.9344594594594594,0.9343354791581062,0.9526845637583893,0.9159863945578232,0.45900312811136407,-0.0016036615988678227,-0.002168986556188246,-0.009504812578523314,-0.004898648648648751
gue_prom_300_all,random_missing_20pct,deployment_shift,11,53,11,0.9869852303337442,0.9875157498601876,0.8765579367601276,0.9381756756756757,0.9380952380952381,0.95,0.9261904761904762,0.45900312811136407,8.777336437915118e-05,0.00010044003643683297,-0.0023860729760267763,-0.0011824324324324342
gue_prom_300_all,random_missing_20pct,deployment_shift,12,53,11,0.9863142035337624,0.9867438982775808,0.8758446240968032,0.9378378378378378,0.9377642332100625,0.9486577181208053,0.9268707482993197,0.45900312811136407,-0.0005832534356026153,-0.0006714115461700088,-0.003099385639351193,-0.0015202702702703519
gue_prom_300_all,random_missing_20pct,deployment_shift,13,53,11,0.9868923206866639,0.9874027531235923,0.8774020130290665,0.9385135135135135,0.9384079806419212,0.9540268456375839,0.9227891156462585,0.45900312811136407,-5.136282701156958e-06,-1.2556700158539158e-05,-0.0015419967070878782,-0.0008445945945946276
gue_prom_300_all,random_missing_20pct,deployment_shift,14,53,11,0.9839700041090261,0.9837108132543699,0.8706941983803409,0.9351351351351351,0.9350225996438843,0.9516778523489933,0.9183673469387755,0.45900312811136407,-0.0029274528603389083,-0.0037044965693808773,-0.008249811355813486,-0.004222972972973027
gue_prom_300_all,random_missing_20pct,deployment_shift,15,53,11,0.9868281742227091,0.9873783613007637,0.8767258548718863,0.9381756756756757,0.9380701273798109,0.9536912751677852,0.9224489795918367,0.45900312811136407,-6.928274665596312e-05,-3.694852298707918e-05,-0.0022181548642681292,-0.0011824324324324342
gue_prom_300_all,random_missing_20pct,deployment_shift,16,53,11,0.9863986668492901,0.9871507837590288,0.8776634711973326,0.9385135135135135,0.938378304341871,0.9583892617449664,0.9183673469387755,0.45900312811136407,-0.0004987901200749212,-0.0002645260647220482,-0.0012805385388218182,-0.0008445945945946276
gue_prom_300_all,random_missing_20pct,deployment_shift,17,53,11,0.9851039811897914,0.9858430262183894,0.8731071350229909,0.9359797297297298,0.935799890425969,0.9624161073825503,0.9091836734693878,0.45900312811136407,-0.0017934757795736722,-0.0015722836053614353,-0.00583687471316352,-0.0033783783783783994
gue_prom_300_all,random_missing_20pct,deployment_shift,18,53,11,0.9866966853855637,0.9871739338316421,0.8770381598276745,0.9383445945945946,0.9382424781993335,0.9533557046979866,0.9231292517006803,0.45900312811136407,-0.0002007715838013846,-0.00024137599210871663,-0.001905849908479862,-0.001013513513513531
gue_prom_300_all,random_missing_20pct,deployment_shift,19,53,11,0.9863517554672875,0.9871006034051545,0.8739708023535417,0.9368243243243243,0.9367255627083049,0.9513422818791947,0.922108843537415,0.45900312811136407,-0.0005457015020775557,-0.0003147064185963222,-0.004973207382612643,-0.002533783783783883
gue_prom_300_all,random_missing_20pct,deployment_shift,20,53,11,0.9854523352965346,0.9860597803481869,0.8706910969319965,0.9349662162162162,0.9348182897320001,0.9567114093959731,0.9129251700680272,0.45900312811136407,-0.0014451216728303962,-0.0013555294755639435,-0.008252912804157853,-0.00439189189189193
gue_prom_300_all,random_missing_40pct,deployment_shift,1,53,21,0.9859746381774187,0.9864798851253215,0.8736744935140576,0.9366554054054054,0.9365509290964709,0.952013422818792,0.9210884353741496,0.45900312811136407,-0.0009228187919463338,-0.0009354246984293324,-0.005269516222096815,-0.002702702702702786
gue_prom_300_all,random_missing_40pct,deployment_shift,2,53,21,0.9863647673834635,0.9868377976790049,0.8750802980737509,0.9373310810810811,0.9372197872437565,0.9536912751677852,0.9207482993197279,0.45900312811136407,-0.0005326895859015801,-0.0005775121447458842,-0.003863711662403513,-0.002027027027027062
gue_prom_300_all,random_missing_40pct,deployment_shift,3,53,21,0.9864935168698352,0.9870809316975453,0.8750097608154856,0.9373310810810811,0.9372289184130027,0.9523489932885906,0.922108843537415,0.45900312811136407,-0.00040394009952982035,-0.00033437812620551455,-0.003934248920668737,-0.002027027027027062
gue_prom_300_all,random_missing_40pct,deployment_shift,4,53,21,0.9851169931059672,0.9858529850377078,0.8688438761774732,0.9339527027027027,0.9337887503994886,0.9580536912751678,0.9095238095238095,0.45900312811136407,-0.0017804638633978076,-0.0015623247860430123,-0.010100133558681224,-0.005405405405405461
gue_prom_300_all,random_missing_40pct,deployment_shift,5,53,21,0.9851195041775099,0.9855360252398935,0.8753562973422372,0.9375,0.9373967036479021,0.9526845637583893,0.922108843537415,0.45900312811136407,-0.0017779527918551086,-0.0018792845838573324,-0.0035877123939171973,-0.0018581081081081585
gue_prom_300_all,random_missing_40pct,deployment_shift,6,53,21,0.9759910742820618,0.976866456868454,0.790639319806891,0.889527027027027,0.8889398712505137,0.9758389261744966,0.8020408163265306,0.45900312811136407,-0.010906382687303262,-0.010548852955296839,-0.08830468992926344,-0.04983108108108114
gue_prom_300_all,random_missing_40pct,deployment_shift,7,53,21,0.9867610601287496,0.9872743468694645,0.8761038828512451,0.9378378378378378,0.9377254257407661,0.9543624161073826,0.9210884353741496,0.45900312811136407,-0.0001363968406153937,-0.00014096295428633887,-0.002840126884909311,-0.0015202702702703519
gue_prom_300_all,random_missing_40pct,deployment_shift,8,53,21,0.9850093594484773,0.9851558276879113,0.8742399543609999,0.9369932432432433,0.9369047619047619,0.95,0.9238095238095239,0.45900312811136407,-0.0018880975208876993,-0.0022594821358394857,-0.004704055375154503,-0.0023648648648648685
gue_prom_300_all,random_missing_40pct,deployment_shift,9,53,21,0.9747568826188194,0.9729652072043087,0.8245602380215351,0.9094594594594595,0.9090558370999406,0.9687919463087248,0.8493197278911565,0.45900312811136407,-0.012140574350545608,-0.014450102619442129,-0.05438377171461928,-0.029898648648648662
gue_prom_300_all,random_missing_40pct,deployment_shift,10,53,21,0.9866530840524129,0.9872358825917815,0.8744809871053096,0.9369932432432433,0.9368728028124,0.9546979865771812,0.919047619047619,0.45900312811136407,-0.00024437291695211805,-0.0001794272319692869,-0.0044630226308447485,-0.0023648648648648685
gue_prom_300_all,random_missing_40pct,deployment_shift,11,53,21,0.9859386841985117,0.9864597581895534,0.8719027975876315,0.9356418918918918,0.9355076930100898,0.9553691275167785,0.9156462585034013,0.45900312811136407,-0.0009587727708533222,-0.0009555516341973602,-0.007041212148522935,-0.003716216216216317
gue_prom_300_all,random_missing_40pct,deployment_shift,12,53,21,0.9824257521800668,0.9829780686903548,0.8565025671224213,0.9275337837837838,0.9273307309500982,0.9573825503355705,0.8972789115646258,0.45900312811136407,-0.004471704789298259,-0.004437241133396053,-0.022441442613733042,-0.011824324324324342
gue_prom_300_all,random_missing_40pct,deployment_shift,13,53,21,0.9844000821805231,0.9844905177356291,0.8680606731314012,0.9336148648648649,0.9334600283066247,0.9563758389261745,0.9105442176870748,0.45900312811136407,-0.002497374788841933,-0.002924792088121686,-0.010883336604753158,-0.005743243243243268
gue_prom_300_all,random_missing_40pct,deployment_shift,14,53,21,0.9859867369766697,0.9865092588142431,0.8718375383262894,0.9356418918918918,0.9355145413870246,0.9543624161073826,0.9166666666666666,0.45900312811136407,-0.0009107199926953191,-0.0009060510095076912,-0.007106471409864978,-0.003716216216216317
gue_prom_300_all,random_missing_40pct,deployment_shift,15,53,21,0.983634319499612,0.9838425536689223,0.8674519302214785,0.933445945945946,0.9333173537871524,0.9523489932885906,0.9142857142857143,0.45900312811136407,-0.0032631374697530413,-0.003572756154828549,-0.011492079514675901,-0.005912162162162171
gue_prom_300_all,random_missing_40pct,deployment_shift,16,53,21,0.984297128247272,0.9850188459586511,0.8637343429301085,0.9310810810810811,0.9308702004291649,0.9620805369127516,0.8996598639455783,0.45900312811136407,-0.002600328722093037,-0.0023964638650997294,-0.015209666806045852,-0.00827702702702704
gue_prom_300_all,random_missing_40pct,deployment_shift,17,53,21,0.9849955485549924,0.9849337095571578,0.8695024430028009,0.9344594594594594,0.9343286307811716,0.9536912751677852,0.9149659863945578,0.45900312811136407,-0.001901908414372655,-0.0024816002665930537,-0.009441566733353501,-0.004898648648648751
gue_prom_300_all,random_missing_40pct,deployment_shift,18,53,21,0.9864807332328905,0.9869241697444336,0.8778845540452547,0.9388513513513513,0.9387755102040816,0.95,0.9275510204081633,0.45900312811136407,-0.00041672373647450023,-0.000491140079317165,-0.0010594556908997133,-0.000506756756756821
gue_prom_300_all,random_missing_40pct,deployment_shift,19,53,21,0.9831131580148837,0.9837315998331381,0.8475632921211799,0.9221283783783784,0.9218223531023148,0.9671140939597316,0.8765306122448979,0.45900312811136407,-0.003784298954481291,-0.003683709990612738,-0.03138071761497452,-0.017229729729729804
gue_prom_300_all,random_missing_40pct,deployment_shift,20,53,21,0.9865996667123225,0.9870774244365391,0.8812769166668534,0.9405405405405406,0.9404624937223212,0.952013422818792,0.9289115646258503,0.45900312811136407,-0.0002977902570425739,-0.00033788538721168937,0.002332906930698986,0.0011824324324324342
gue_prom_300_all,score_noise_sd_0.05,deployment_shift,1,53,0,0.9855426197324567,0.9853340839072291,0.8786564214257678,0.9391891891891891,0.939097383920011,0.9526845637583893,0.9255102040816326,0.45900312811136407,-0.001354837236908324,-0.0020812259165217117,-0.0002875883103865551,-0.00016891891891901434
gue_prom_300_all,score_noise_sd_0.05,deployment_shift,2,53,0,0.9855848513902205,0.9851661516637922,0.8779654665840827,0.9388513513513513,0.9387618134502123,0.952013422818792,0.9255102040816326,0.45900312811136407,-0.0013126055791445879,-0.0022491581599586308,-0.000978543152071687,-0.000506756756756821
gue_prom_300_all,score_noise_sd_0.05,deployment_shift,3,53,0,0.9863438227640051,0.9862734325080418,0.87733526051503,0.9385135135135135,0.9384171118111675,0.9526845637583893,0.9241496598639456,0.45900312811136407,-0.0005536342053599208,-0.0011418773157090278,-0.001608749221124417,-0.0008445945945946276
gue_prom_300_all,score_noise_sd_0.05,deployment_shift,4,53,0,0.9854590695338538,0.9857262289838061,0.8783259918088538,0.9390202702702702,0.9389273158928001,0.9526845637583893,0.9251700680272109,0.45900312811136407,-0.0014383874355112791,-0.0016890808399446788,-0.0006180179273005404,-0.00033783783783791765
gue_prom_300_all,score_noise_sd_0.05,deployment_shift,5,53,0,0.9854898872300597,0.9847439914582563,0.8762399671761187,0.9380067567567567,0.9379228872757157,0.9503355704697987,0.9255102040816326,0.45900312811136407,-0.0014075697393053366,-0.0026713183654945016,-0.0027040425600356466,-0.0013513513513514486
gue_prom_300_all,score_noise_sd_0.05,deployment_shift,6,53,0,0.9861311235903758,0.9862524517147461,0.8775919884561366,0.9386824324324324,0.9385985937999362,0.951006711409396,0.9261904761904762,0.45900312811136407,-0.0007663333789892368,-0.0011628581090047385,-0.0013520212800177678,-0.0006756756756757243
gue_prom_300_all,score_noise_sd_0.05,deployment_shift,7,53,0,0.9856153266675798,0.985693816395523,0.8756530011419785,0.9376689189189189,0.9375713372597361,0.952013422818792,0.9231292517006803,0.45900312811136407,-0.0012821303017852559,-0.001721493428227805,-0.0032910085941758593,-0.0016891891891892552
gue_prom_300_all,score_noise_sd_0.05,deployment_shift,8,53,0,0.985863466191846,0.9863052914176852,0.8746152700484152,0.9371621621621622,0.9370679815550381,0.951006711409396,0.9231292517006803,0.45900312811136407,-0.0010339907775190893,-0.001110018406065616,-0.004328739687739169,-0.002195945945945965
gue_prom_300_all,score_noise_sd_0.05,deployment_shift,9,53,0,0.9860751951787426,0.9864576877002819,0.8776975965636427,0.9386824324324324,0.9385826142537552,0.9533557046979866,0.9238095238095239,0.45900312811136407,-0.0008222617906223917,-0.0009576221234689486,-0.001246413172511729,-0.0006756756756757243
gue_prom_300_all,score_noise_sd_0.05,deployment_shift,10,53,0,0.9861223348399762,0.9864758252045446,0.8786564214257678,0.9391891891891891,0.939097383920011,0.9526845637583893,0.9255102040816326,0.45900312811136407,-0.0007751221293887944,-0.0009394846192062323,-0.0002875883103865551,-0.00016891891891901434
gue_prom_300_all,score_noise_sd_0.05,deployment_shift,11,53,0,0.9857018444961878,0.9850420506894391,0.878641513331572,0.9391891891891891,0.9390996667123225,0.9523489932885906,0.9258503401360544,0.45900312811136407,-0.0011956124731772322,-0.002373259134311745,-0.00030249640458235305,-0.00016891891891901434
gue_prom_300_all,score_noise_sd_0.05,deployment_shift,12,53,0,0.9861080673880291,0.986553465153218,0.8776499224671105,0.9386824324324324,0.9385894626306899,0.9523489932885906,0.9248299319727891,0.45900312811136407,-0.0007893895813358975,-0.000861844670532852,-0.0012940872690438976,-0.0006756756756757243
