task_id,source_id,source_tier,evidence,prediction_head,source_family,oof_auc,auc,auprc,mcc,accuracy,balanced_accuracy,sensitivity,specificity,threshold
gue_mouse_0,P05,Primitive feature head,Order-4 FCGR,ExtraTrees (300),Composition and FCGR,0.7949057048803441,0.8113976527968297,0.8234680100513971,0.4679706733164642,0.7283950617283951,0.7283950617283951,0.6197530864197531,0.837037037037037,0.5233333110809326
gue_mouse_0,P11,Primitive feature head,Basic motif/position descriptors,Scaled logistic L2 (C=1),Motif and position,0.5573914188820381,0.56595031245237,0.5901583674835753,0.1494170243370349,0.5703703703703704,0.5703703703703704,0.4024691358024691,0.7382716049382716,0.5312048196792603
gue_mouse_0,P08,Primitive feature head,Basic motif/position descriptors,ExtraTrees (300),Motif and position,0.5283727306574962,0.580896204846822,0.5860311303349408,0.1138328894991378,0.5444444444444444,0.5444444444444445,0.2320987654320987,0.8567901234567902,0.5433333516120911
gue_mouse_0,P12,Primitive feature head,CKSNAP (gap 0--5),Scaled logistic L2 (C=1),Physicochemical,0.7391876003860609,0.734833104709648,0.7246089915146672,0.3534678386522715,0.674074074074074,0.674074074074074,0.5876543209876544,0.7604938271604939,0.5579036867618561
gue_mouse_0,P16,Primitive feature head,CKSNAP (gap 0--5),ExtraTrees (300),Physicochemical,0.7097943283155868,0.7099436061575979,0.7095654989381265,0.2997431839357755,0.6395061728395062,0.6395061728395062,0.4567901234567901,0.8222222222222222,0.5299999713897705
gue_mouse_0,P22,Primitive feature head,Z-curve descriptors,Scaled logistic L2 (C=1),Physicochemical,0.5474909660076079,0.5660844383478127,0.5757416422695394,0.1476057624004546,0.5604938271604938,0.5604938271604938,0.2740740740740741,0.8469135802469135,0.549745368361473
gue_mouse_0,P15,Primitive feature head,Z-curve descriptors,ExtraTrees (300),Physicochemical,0.5614618364278046,0.6051150739216583,0.5897429438331757,0.1462163328133746,0.5617283950617284,0.5617283950617284,0.2938271604938272,0.8296296296296296,0.5333333611488342
gue_mouse_0,P14,Primitive feature head,Dinucleotide autocorrelation,Scaled logistic L2 (C=1),Physicochemical,0.6825424498235374,0.7006736777930194,0.7105084696452936,0.2909937982439233,0.6345679012345679,0.634567901234568,0.4444444444444444,0.8246913580246914,0.589792114496231
gue_mouse_0,P13,Primitive feature head,Dinucleotide autocorrelation,ExtraTrees (300),Physicochemical,0.650684221751227,0.6645450388660266,0.6795173608790888,0.2259225281592593,0.6098765432098765,0.6098765432098765,0.4938271604938271,0.725925925925926,0.5099999904632568
gue_mouse_0,P09,Primitive feature head,DNABERT-2 embedding,Scaled logistic L2 (C=1),DNABERT-2,0.7139064666998425,0.7376192653558908,0.716250189592607,0.3505203505205257,0.6703703703703704,0.6703703703703703,0.5530864197530864,0.7876543209876543,0.6153505349159241
gue_mouse_0,P07,Primitive feature head,DNABERT-2 embedding,Scaled logistic L2 (C=0.3),DNABERT-2,0.721157458059261,0.7413808870598995,0.7216779085781642,0.3730032747004418,0.6864197530864198,0.6864197530864198,0.671604938271605,0.7012345679012346,0.4772150748968125
gue_mouse_0,P03,Primitive feature head,DNABERT-1 mean embedding,Linear head,DNABERT-1,0.7514388041150905,0.7521109586953207,0.746526481426363,0.333774863871049,0.6518518518518519,0.6518518518518519,0.4444444444444444,0.8592592592592593,0.6153984612226486
gue_mouse_0,P21,Primitive feature head,DNABERT-1 CLS embedding,Linear head,DNABERT-1,0.5736639014436314,0.5983356195701874,0.5842615082673666,0.1441743217287179,0.5679012345679012,0.5679012345679013,0.7358024691358025,0.4,0.4557629163563251
gue_mouse_0,P17,Primitive feature head,Nucleotide Transformer mean embedding,Linear head,Nucleotide Transformer,0.6092725994401876,0.6243133668648072,0.6281746918697058,0.1449164511247271,0.5555555555555556,0.5555555555555556,0.2345679012345679,0.8765432098765432,0.6205440521240235
gue_mouse_0,P10,Primitive feature head,Nucleotide Transformer CLS embedding,Linear head,Nucleotide Transformer,0.6166831692414098,0.6405608901082153,0.6248750570137792,0.2201653474926492,0.6024691358024692,0.6024691358024692,0.419753086419753,0.7851851851851852,0.5677315187454224
gue_mouse_0,P04,Primitive feature head,DNAshapeR MGW/HelT/ProT/Roll,Logistic (C=1),DNA shape,0.7283993747597662,0.7260112787684805,0.7198222043208128,0.3344785477590954,0.662962962962963,0.662962962962963,0.5506172839506173,0.7753086419753087,0.5565037173032761
gue_mouse_0,P01,Primitive feature head,DNAshapeR MGW/HelT/ProT/Roll,Histogram gradient boosting,DNA shape,0.7230915653417614,0.7489163237311385,0.756943490812606,0.357391624788108,0.6777777777777778,0.6777777777777778,0.6271604938271605,0.7283950617283951,0.5087192490696907
gue_mouse_0,P20,Primitive feature head,DNAshapeR EP,Logistic (C=1),DNA shape,0.6210397962577161,0.6159244017680231,0.6201902656255045,0.19594651552007,0.5950617283950618,0.5950617283950617,0.4740740740740741,0.7160493827160493,0.5369001412391663
gue_mouse_0,P02,Primitive feature head,DNAshapeR five-track profile,Logistic (C=0.3),DNA shape,0.7383466317878449,0.7314372809023014,0.7287936236121162,0.3520896837264374,0.6753086419753086,0.6753086419753087,0.6296296296296297,0.7209876543209877,0.5272084438800813
gue_mouse_0,D05,Derived evidence channel,Feature-complementarity view-token channel,View-token expert,Deep feature interaction,0.7748656573938966,0.8011583600060966,0.8107153095717301,0.4144396776216196,0.6790123456790124,0.6790123456790124,0.4271604938271605,0.9308641975308642,0.7821836829185491
gue_mouse_0,D02,Derived evidence channel,Integrated score-residual evidence channel,Integrated residual predictor,Score-residual evidence,0.8519985260645291,0.8580155464106081,0.8670950378104161,0.5640444233812844,0.7777777777777778,0.7777777777777777,0.691358024691358,0.8641975308641975,0.5418851041793824
gue_mouse_0,D14,Derived evidence channel,DNABERT-1 pooling interaction C,Pooling-interaction neural head,DNABERT-1,0.7067809014351968,0.752842554488645,0.741085093193224,0.3662335103823572,0.6604938271604939,0.6604938271604939,0.419753086419753,0.9012345679012346,0.7708776104450227
gue_mouse_0,D18,Derived evidence channel,Nucleotide Transformer pooling interaction A,Pooling-interaction neural head,Nucleotide Transformer,0.5952589162100971,0.6073098613016308,0.6185375470264491,0.102880658436214,0.5308641975308642,0.5308641975308642,0.9308641975308642,0.1308641975308642,0.0915581125020981
gue_mouse_0,D17,Derived evidence channel,DNABERT-2 pooling interaction C,Pooling-interaction neural head,DNABERT-2,0.73179378669777,0.7442219173906417,0.7497265631174568,0.2924071591505994,0.6049382716049383,0.6049382716049383,0.2567901234567901,0.9530864197530864,0.9352918243408204
gue_mouse_0,D09,Derived evidence channel,Cross-foundation attention interaction A,Cross-attention interaction head,Cross-foundation interaction,0.7345534243620779,0.7712543819539704,0.7607401491501323,0.356304140747913,0.6580246913580247,0.6580246913580247,0.4271604938271605,0.8888888888888888,0.7649616158008576
gue_mouse_0,D13,Derived evidence channel,DNABERT-1 pooling interaction B,Pooling-interaction neural head,DNABERT-1,0.706741967006498,0.7527450083828684,0.7481977725824239,0.3741657386773941,0.6728395061728395,0.6728395061728395,0.4814814814814814,0.8641975308641975,0.7272098276019097
gue_mouse_0,D19,Derived evidence channel,Nucleotide Transformer pooling interaction B,Pooling-interaction neural head,Nucleotide Transformer,0.6015509684054265,0.6110531931108063,0.6164196353758238,0.160731142648433,0.5802469135802469,0.5802469135802468,0.6074074074074074,0.5530864197530864,0.4690963709354401
gue_mouse_0,D15,Derived evidence channel,DNABERT-2 pooling interaction A,Pooling-interaction neural head,DNABERT-2,0.7397969204297757,0.7539643347050755,0.7733155179681019,0.3734405937055581,0.654320987654321,0.654320987654321,0.3728395061728395,0.9358024691358025,0.8788317608833314
gue_mouse_0,D10,Derived evidence channel,Cross-foundation attention interaction B,Cross-attention interaction head,Cross-foundation interaction,0.7384297722313329,0.7607925621094345,0.7655152040748374,0.3754019724597101,0.6802469135802469,0.6802469135802469,0.5407407407407407,0.8197530864197531,0.6157567045092583
gue_mouse_0,D12,Derived evidence channel,DNABERT-1 pooling interaction A,Pooling-interaction neural head,DNABERT-1,0.7080223223053761,0.7639140374942844,0.7693819805885527,0.3842462849206112,0.6888888888888889,0.6888888888888889,0.5975308641975309,0.7802469135802469,0.6000699639320374
gue_mouse_0,D20,Derived evidence channel,Nucleotide Transformer pooling interaction C,Pooling-interaction neural head,Nucleotide Transformer,0.6048926268283367,0.6119920743789057,0.6215520856811786,0.1515983029917756,0.5753086419753086,0.5753086419753086,0.5185185185185185,0.6320987654320988,0.5438486424088479
gue_mouse_0,D16,Derived evidence channel,DNABERT-2 pooling interaction B,Pooling-interaction neural head,DNABERT-2,0.7356284137285356,0.7589391860996799,0.7607642633237599,0.3631769737338195,0.6654320987654321,0.6654320987654321,0.4592592592592592,0.8716049382716049,0.7617971852421767
gue_mouse_0,D11,Derived evidence channel,Cross-foundation attention interaction C,Cross-attention interaction head,Cross-foundation interaction,0.7338589682029977,0.7759244017680231,0.7768897885286747,0.4136631114930061,0.6987654320987654,0.6987654320987654,0.5604938271604938,0.837037037037037,0.6659378123283387
gue_mouse_0,D01,Derived evidence channel,Cross-fitted dual meta-evidence channel,Composite predictor,Meta-evidence,0.8606435130572669,0.8690504496265813,0.8760634918449464,0.5885121270043732,0.7888888888888889,0.788888888888889,0.6938271604938272,0.8839506172839506,0.5492013305425644
gue_mouse_0,D08,Derived evidence channel,Local DNABERT-2 cross-feature branch,Composite predictor,Pre-classifier local fusion,0.743148557212072,0.7620667581161408,0.7662882543443293,0.3413472865277625,0.6567901234567901,0.6567901234567901,0.4592592592592592,0.854320987654321,0.7258448541164401
gue_mouse_0,D06,Derived evidence channel,Local DNABERT-2 and DNABERT-1 interaction branch,Composite predictor,Pre-classifier local fusion,0.7779043878875218,0.8096448712086571,0.8236499753571297,0.3775452111242115,0.6481481481481481,0.6481481481481481,0.3382716049382716,0.9580246913580248,0.9548847275972366
gue_mouse_0,D03,Derived evidence channel,Local three-foundation interaction branch,Composite predictor,Pre-classifier local fusion,0.7661025115643538,0.7919280597469898,0.8081677973061081,0.3731189155805073,0.645679012345679,0.645679012345679,0.3333333333333333,0.9580246913580248,0.9239436984062194
gue_mouse_0,D07,Derived evidence channel,Local DNABERT-2 and Nucleotide Transformer interaction branch,Composite predictor,Pre-classifier local fusion,0.7414037751786013,0.7712299954275262,0.7717550637295133,0.3899313985713185,0.6814814814814815,0.6814814814814815,0.4987654320987654,0.8641975308641975,0.629980621337892
gue_mouse_0,D04,Derived evidence channel,Mean-pooled three-foundation interaction branch,Composite predictor,Pre-classifier local fusion,0.7751561594416818,0.7849230300259107,0.8003911631131471,0.3919253138514753,0.674074074074074,0.674074074074074,0.4444444444444444,0.9037037037037036,0.7446653351187713
gue_mouse_0,E05,Standalone sequence expert,"RC multiscale motif grammar, initialization 1",Neural expert,RC motif grammar,0.799206791971766,0.8775369608291419,0.8889625402037626,0.4937888132795993,0.7111111111111111,0.711111111111111,0.4518518518518518,0.9703703703703704,0.8212890625
gue_mouse_0,E04,Standalone sequence expert,"RC multiscale motif grammar, initialization 2",Neural expert,RC motif grammar,0.840339660341165,0.879128181679622,0.8903798217335116,0.5797202000139252,0.7703703703703704,0.7703703703703704,0.5901234567901235,0.9506172839506172,0.79541015625
gue_mouse_0,E03,Standalone sequence expert,"RC multiscale motif grammar, initialization 3",Neural expert,RC motif grammar,0.8406848362675483,0.8816217040085352,0.8917567355030162,0.5319711950159385,0.7382716049382716,0.7382716049382716,0.5160493827160494,0.9604938271604938,0.7822265625
gue_mouse_0,E02,Standalone sequence expert,RC motif and biophysical grammar,Neural expert,RC biophysical grammar,0.8538534089389233,0.8828562719097699,0.8981144353155838,0.5991046169680296,0.7839506172839507,0.7839506172839505,0.6246913580246913,0.94320987654321,0.32044677734375
gue_mouse_0,E01,Standalone sequence expert,Position-aware RC biophysical grammar,Neural expert,Position-aware biophysical grammar,0.810497437406693,0.8747233653406493,0.8875393354107897,0.4689197944468663,0.6901234567901234,0.6901234567901234,0.3975308641975308,0.982716049382716,0.751953125
gue_prom_300_all,P23,Primitive feature head,1--3-mer composition,Logistic L2 (C=1),Composition and FCGR,0.8649500459033211,0.8659416518285167,0.8842087039013566,0.6315696026207922,0.8099662162162162,0.8105910149294617,0.7181208053691275,0.903061224489796,0.5319624096155167
gue_prom_300_all,P24,Primitive feature head,1--3-mer composition,Logistic L2 (C=0.3),Composition and FCGR,0.8066889041609648,0.8091780235584166,0.8546995811690087,0.5805200621891314,0.7766891891891892,0.777685705154545,0.6302013422818792,0.9251700680272108,0.5467372983694077
gue_prom_300_all,P18,Primitive feature head,4--6-mer composition,Logistic L2 (C=1),Composition and FCGR,0.8369330451098238,0.8405975208875497,0.8684970127353839,0.5724765431317543,0.7743243243243243,0.7752636625119846,0.636241610738255,0.9142857142857144,0.5228264778852463
gue_prom_300_all,P19,Primitive feature head,4--6-mer composition,Logistic L2 (C=0.3),Composition and FCGR,0.7972982587494065,0.7970519449390494,0.840776632889962,0.5340467403069976,0.7515202702702702,0.7526263525544445,0.5889261744966443,0.9163265306122448,0.5139075368642807
gue_prom_300_all,P06,Primitive feature head,Order-4 FCGR,Scaled logistic L2 (C=1),Composition and FCGR,0.9382630749632596,0.9326599096014244,0.923533667148033,0.7285435912808788,0.8640202702702703,0.8638782358581016,0.8848993288590604,0.8428571428571429,0.4508587718009951
gue_prom_300_all,P05,Primitive feature head,Order-4 FCGR,ExtraTrees (300),Composition and FCGR,0.9498282528454854,0.9438652810117336,0.9374507489024329,0.7698782528496974,0.8847972972972973,0.8846915947587088,0.9003355704697986,0.8690476190476191,0.4366666674613952
gue_prom_300_all,P11,Primitive feature head,Basic motif/position descriptors,Scaled logistic L2 (C=1),Motif and position,0.9511298144152466,0.9463968406154408,0.9432865940671632,0.7703510934575173,0.8851351351351351,0.8851755467287585,0.8791946308724832,0.891156462585034,0.4880427680909633
gue_prom_300_all,P08,Primitive feature head,Basic motif/position descriptors,ExtraTrees (300),Motif and position,0.9603962889486908,0.9560209788613432,0.9542660607922122,0.7830977237392386,0.8915540540540541,0.8915376889010638,0.8939597315436242,0.8891156462585034,0.476666659116745
gue_prom_300_all,P12,Primitive feature head,CKSNAP (gap 0--5),Scaled logistic L2 (C=1),Physicochemical,0.9320297143569932,0.9252985321645436,0.9167352982878636,0.7047501705838933,0.8516891891891892,0.8514609870793954,0.885234899328859,0.817687074829932,0.3958565555512905
gue_prom_300_all,P16,Primitive feature head,CKSNAP (gap 0--5),ExtraTrees (300),Physicochemical,0.9452080334422612,0.9383129023421448,0.9321913590190064,0.746317284595376,0.872804054054054,0.8726418755421632,0.8966442953020134,0.8486394557823129,0.4266666769981384
gue_prom_300_all,P22,Primitive feature head,Z-curve descriptors,Scaled logistic L2 (C=1),Physicochemical,0.741984676417762,0.7371461671917089,0.7858536110566277,0.4296517685692698,0.6912162162162162,0.6927178925261379,0.4704697986577181,0.9149659863945578,0.6364839002490044
gue_prom_300_all,P15,Primitive feature head,Z-curve descriptors,ExtraTrees (300),Physicochemical,0.8917629966721679,0.8911698169200567,0.9015406434896228,0.6173422595923109,0.8052364864864865,0.8057172533442907,0.7345637583892617,0.8768707482993198,0.476666659116745
gue_prom_300_all,P26,Primitive feature head,EIIP autocorrelation,Scaled logistic L2 (C=1),Physicochemical,0.7270832254177851,0.7128856777610373,0.7298092953640308,0.3414290168534326,0.6592905405405406,0.6604517645984569,0.4885906040268456,0.832312925170068,0.577297568321228
gue_prom_300_all,P25,Primitive feature head,EIIP autocorrelation,ExtraTrees (300),Physicochemical,0.7943139298373256,0.7932687303109163,0.8018627873382173,0.4497343466115501,0.720945945945946,0.7215358626672146,0.6342281879194631,0.808843537414966,0.5066666603088379
gue_prom_300_all,P14,Primitive feature head,Dinucleotide autocorrelation,Scaled logistic L2 (C=1),Physicochemical,0.9356729002802384,0.9315594324978314,0.921552218242578,0.7270437633307933,0.8631756756756757,0.8630119161758663,0.887248322147651,0.8387755102040816,0.4232639074325562
gue_prom_300_all,P13,Primitive feature head,Dinucleotide autocorrelation,ExtraTrees (300),Physicochemical,0.9469719949914672,0.9406928274665572,0.934825256764274,0.7459737965901415,0.8729729729729729,0.8729238003926403,0.8802013422818792,0.8656462585034014,0.4533333480358124
gue_prom_300_all,P28,Primitive feature head,Promoter motif/position descriptors,Scaled logistic L2 (C=1),Motif and position,0.8662054733119994,0.8591741998812947,0.8696720831181645,0.5791603568822359,0.7849662162162162,0.7855419348947632,0.7003355704697987,0.8707482993197279,0.5801703780889512
gue_prom_300_all,P27,Primitive feature head,Promoter motif/position descriptors,ExtraTrees (300),Motif and position,0.9270756783053448,0.9246033648358672,0.928842903385539,0.7009143372301275,0.85,0.8501575126694974,0.8268456375838926,0.8734693877551021,0.496666669845581
gue_prom_300_all,P09,Primitive feature head,DNABERT-2 embedding,Scaled logistic L2 (C=1),DNABERT-2,0.9600451177326146,0.9598043646988996,0.9530770342657005,0.7991950213223993,0.8991554054054054,0.8989852988175135,0.9241610738255034,0.8738095238095238,0.405343770980835
gue_prom_300_all,P07,Primitive feature head,DNABERT-2 embedding,Scaled logistic L2 (C=0.3),DNABERT-2,0.9602008761927948,0.959850762452632,0.9533747472591358,0.800249043271232,0.8996621621621622,0.8994886545222116,0.9251677852348992,0.8738095238095238,0.4060873985290528
gue_prom_300_all,P03,Primitive feature head,DNABERT-1 mean embedding,Linear head,DNABERT-1,0.9546719028826752,0.9507705565447656,0.9414079129931996,0.7873626781282398,0.893581081081081,0.8934917591197553,0.9067114093959732,0.8802721088435375,0.4473752453923227
gue_prom_300_all,P21,Primitive feature head,DNABERT-1 CLS embedding,Linear head,DNABERT-1,0.8959006331051129,0.8936790622289185,0.8840377622402159,0.6446093091824909,0.8222972972972973,0.8223120120531434,0.8201342281879195,0.8244897959183674,0.4899906180799007
gue_prom_300_all,P17,Primitive feature head,Nucleotide Transformer mean embedding,Linear head,Nucleotide Transformer,0.9417557484678276,0.9335187531388394,0.9267947471266302,0.7287143436813556,0.8643581081081081,0.8643233803588549,0.8694630872483221,0.8591836734693877,0.4575785771012307
gue_prom_300_all,P10,Primitive feature head,Nucleotide Transformer CLS embedding,Linear head,Nucleotide Transformer,0.9499981858349964,0.944330685294252,0.942114353846953,0.751341894920255,0.8756756756756757,0.875651737204949,0.8791946308724832,0.8721088435374149,0.476848304271698
gue_prom_300_all,P04,Primitive feature head,DNAshapeR MGW/HelT/ProT/Roll,Logistic (C=1),DNA shape,0.9389264867645212,0.9340304981052824,0.933719955550428,0.7148656107656682,0.8574324324324324,0.8573939642971282,0.8630872483221477,0.8517006802721089,0.4565042071044445
gue_prom_300_all,P01,Primitive feature head,DNAshapeR MGW/HelT/ProT/Roll,Histogram gradient boosting,DNA shape,0.9524416552668667,0.9466539971693374,0.9479406085249232,0.748099592348413,0.8739864864864865,0.8739076838789207,0.8855704697986577,0.8622448979591837,0.4712824597954753
gue_prom_300_all,P20,Primitive feature head,DNAshapeR EP,Logistic (C=1),DNA shape,0.8963211486046436,0.8859494133223759,0.8847263358936549,0.6298034162670244,0.8140202702702702,0.8142526137971967,0.7798657718120805,0.8486394557823129,0.520631693303585
gue_prom_300_all,P02,Primitive feature head,DNAshapeR five-track profile,Logistic (C=0.3),DNA shape,0.9531596153301632,0.947457311783774,0.9466805891168764,0.7537637367935702,0.8768581081081082,0.8768878692416564,0.87248322147651,0.8812925170068027,0.4731974750757217
gue_prom_300_all,D05,Derived evidence channel,Feature-complementarity view-token channel,View-token expert,Deep feature interaction,0.9714130296569092,0.976036387709446,0.9756497916832564,0.8152546035258746,0.9045608108108107,0.9041375610646945,0.9667785234899328,0.8414965986394558,0.1701330915093432
gue_prom_300_all,D02,Derived evidence channel,Integrated score-residual evidence channel,Integrated residual predictor,Score-residual evidence,0.9756720113633446,0.971910925444003,0.9697076948607304,0.824664356727948,0.9119932432432432,0.9118465507008172,0.9335570469798656,0.8901360544217687,0.4955278597772133
gue_prom_300_all,D14,Derived evidence channel,DNABERT-1 pooling interaction C,Pooling-interaction neural head,DNABERT-1,0.9414848843174356,0.956552527051089,0.9508803616249863,0.7759023198843852,0.8820945945945946,0.8814979683148427,0.9697986577181208,0.7931972789115647,0.181504525244236
gue_prom_300_all,D18,Derived evidence channel,Nucleotide Transformer pooling interaction A,Pooling-interaction neural head,Nucleotide Transformer,0.9397812053869796,0.9518846162626124,0.9474530953997918,0.7781031541252057,0.8888513513513514,0.8887298543578506,0.9067114093959732,0.8707482993197279,0.4513431973755376
gue_prom_300_all,D17,Derived evidence channel,DNABERT-2 pooling interaction C,Pooling-interaction neural head,DNABERT-2,0.9472560196948672,0.9607591425832076,0.9538346061696226,0.7954048100372386,0.8942567567567568,0.8938022188741268,0.9610738255033556,0.826530612244898,0.2448157519102099
gue_prom_300_all,D09,Derived evidence channel,Cross-foundation attention interaction A,Cross-attention interaction head,Cross-foundation interaction,0.9327655863578308,0.957720004109026,0.9449969869865102,0.8220740396202274,0.9087837837837838,0.908421220837328,0.9620805369127516,0.8547619047619047,0.254785757511856
gue_prom_300_all,D13,Derived evidence channel,DNABERT-1 pooling interaction B,Pooling-interaction neural head,DNABERT-1,0.9445980643235689,0.9572155070081724,0.949598671006997,0.8032487156056657,0.9001689189189189,0.8998710222343971,0.943959731543624,0.85578231292517,0.3765794746577764
gue_prom_300_all,D19,Derived evidence channel,Nucleotide Transformer pooling interaction B,Pooling-interaction neural head,Nucleotide Transformer,0.9400526212701448,0.9538526685842122,0.9521274829245672,0.7754309021022378,0.887331081081081,0.8874708943980276,0.8667785234899329,0.9081632653061223,0.641162246465683
gue_prom_300_all,D15,Derived evidence channel,DNABERT-2 pooling interaction A,Pooling-interaction neural head,DNABERT-2,0.9449398370572322,0.9598008263708168,0.953897609915328,0.7971307725638103,0.8961148648648649,0.8957300369812354,0.9526845637583892,0.8387755102040816,0.2537931203842178
gue_prom_300_all,D10,Derived evidence channel,Cross-foundation attention interaction B,Cross-attention interaction head,Cross-foundation interaction,0.9367771000610888,0.9588870246085012,0.9483023389768932,0.8359222341704784,0.9179054054054054,0.9178400219148062,0.92751677852349,0.9081632653061223,0.5230181366205237
gue_prom_300_all,D12,Derived evidence channel,DNABERT-1 pooling interaction A,Pooling-interaction neural head,DNABERT-1,0.9435146605699674,0.955338481029996,0.9457038120956996,0.7808507394381663,0.8859797297297297,0.8854597543715472,0.9624161073825503,0.8085034013605442,0.2402935251593589
gue_prom_300_all,D20,Derived evidence channel,Nucleotide Transformer pooling interaction C,Pooling-interaction neural head,Nucleotide Transformer,0.9391436954311978,0.953147685248596,0.9494562388376836,0.7747835725828347,0.8869932432432432,0.886827146966169,0.9114093959731544,0.8622448979591837,0.3527502194046975
gue_prom_300_all,D16,Derived evidence channel,DNABERT-2 pooling interaction B,Pooling-interaction neural head,DNABERT-2,0.9447564405197036,0.959824053782587,0.9514819700511544,0.8095437534115809,0.9038851351351352,0.903651326302333,0.938255033557047,0.8690476190476191,0.3725091293454171
gue_prom_300_all,D11,Derived evidence channel,Cross-foundation attention interaction C,Cross-attention interaction head,Cross-foundation interaction,0.9324187817930902,0.9583955394238234,0.9407845721597214,0.8149498166543967,0.9048986486486488,0.9045096562114778,0.9620805369127516,0.8469387755102041,0.2543043196201327
gue_prom_300_all,D01,Derived evidence channel,Cross-fitted dual meta-evidence channel,Composite predictor,Meta-evidence,0.9820285013904596,0.9812320230105466,0.9806726773977872,0.856635658615861,0.9282094594594594,0.9281251426745194,0.9406040268456376,0.9156462585034012,0.479427754878999
gue_prom_300_all,D08,Derived evidence channel,Local DNABERT-2 cross-feature branch,Composite predictor,Pre-classifier local fusion,0.9643933378111202,0.9715715312970826,0.9705304466864236,0.829629425156164,0.9136824324324324,0.913423960188102,0.9516778523489932,0.8751700680272109,0.3273610509932045
gue_prom_300_all,D06,Derived evidence channel,Local DNABERT-2 and DNABERT-1 interaction branch,Composite predictor,Pre-classifier local fusion,0.9731165725919306,0.9794769552116148,0.979827399261008,0.8515857249771259,0.9256756756756755,0.9255878190202256,0.9385906040268456,0.9125850340136056,0.416640892624855
gue_prom_300_all,D03,Derived evidence channel,Local three-foundation interaction branch,Composite predictor,Pre-classifier local fusion,0.9734514278790618,0.9808718554535908,0.9818022948303282,0.8547105101156572,0.927027027027027,0.9268867278455006,0.9476510067114094,0.9061224489795918,0.3542473316192627
gue_prom_300_all,D07,Derived evidence channel,Local DNABERT-2 and Nucleotide Transformer interaction branch,Composite predictor,Pre-classifier local fusion,0.9714957790032984,0.9784311509838834,0.979351014620946,0.8434464665669417,0.9212837837837838,0.9214308542208828,0.8996644295302013,0.9431972789115646,0.7661409229040149
gue_prom_300_all,D04,Derived evidence channel,Mean-pooled three-foundation interaction branch,Composite predictor,Pre-classifier local fusion,0.9738078345670474,0.9811008765922478,0.9822861485781108,0.8583071596375536,0.9285472972972972,0.9283602702826096,0.9560402684563758,0.9006802721088435,0.2912765443325043
gue_prom_300_all,E05,Standalone sequence expert,"RC multiscale motif grammar, initialization 1",Neural expert,RC motif grammar,0.9283967069521504,0.9648852896863443,0.9609362017503714,0.7690687989465739,0.8826013513513513,0.8829281376980322,0.8345637583892618,0.9312925170068028,0.62548828125
gue_prom_300_all,E04,Standalone sequence expert,"RC multiscale motif grammar, initialization 2",Neural expert,RC motif grammar,0.9547739121420789,0.9674893279459432,0.9634823372907168,0.8182145884741957,0.9089527027027028,0.9088492443957448,0.9241610738255034,0.8935374149659864,0.6962890625
gue_prom_300_all,E03,Standalone sequence expert,"RC multiscale motif grammar, initialization 3",Neural expert,RC motif grammar,0.9633873168690412,0.9662965689631556,0.962803119709763,0.8126140927085089,0.9050675675675676,0.9047938638542664,0.9453020134228188,0.8642857142857143,0.6640625
gue_prom_300_all,E02,Standalone sequence expert,RC motif and biophysical grammar,Neural expert,RC biophysical grammar,0.9705819425312776,0.9740039606446604,0.9726351789706584,0.8301314162288036,0.9150337837837836,0.9150698534447336,0.9097315436241612,0.9204081632653062,0.7757568359375018
gue_prom_300_all,E01,Standalone sequence expert,Position-aware RC biophysical grammar,Neural expert,Position-aware biophysical grammar,0.9764317480967024,0.9795311144592064,0.980186738886354,0.8439156646467698,0.9219594594594596,0.9219627448294754,0.921476510067114,0.9224489795918368,0.6717529296875018
gue_prom_core_all,P23,Primitive feature head,1--3-mer composition,Logistic L2 (C=1),Composition and FCGR,0.8284913830655858,0.83335267925624,0.8489501290792312,0.5370512553218051,0.7657094594594595,0.7658999517892753,0.6954177897574124,0.8363821138211383,0.5498085245490074
gue_prom_core_all,P24,Primitive feature head,1--3-mer composition,Logistic L2 (C=0.3),Composition and FCGR,0.8004938365348052,0.80892499899561,0.8356738974154709,0.513033885892088,0.7491554054054054,0.7494717821167429,0.6324123989218329,0.8665311653116531,0.5620595812797546
gue_prom_core_all,P18,Primitive feature head,4--6-mer composition,Logistic L2 (C=1),Composition and FCGR,0.8166434178001283,0.8232548493780086,0.8383833840255552,0.5149122581236205,0.7548986486486486,0.7550835835177758,0.6866576819407008,0.823509485094851,0.5123857930302621
gue_prom_core_all,P19,Primitive feature head,4--6-mer composition,Logistic L2 (C=0.3),Composition and FCGR,0.790839926853939,0.796725596972951,0.817346804214369,0.4749520905164576,0.731418918918919,0.7317164478922418,0.6216307277628033,0.8418021680216802,0.5124165564775467
gue_prom_core_all,P06,Primitive feature head,Order-4 FCGR,Scaled logistic L2 (C=1),Composition and FCGR,0.8608087992753153,0.8620963835564905,0.8638403981874014,0.5630722370571218,0.7814189189189189,0.7814538455357599,0.7685309973045822,0.7943766937669376,0.5175782442092896
gue_prom_core_all,P05,Primitive feature head,Order-4 FCGR,ExtraTrees (300),Composition and FCGR,0.8713432825009416,0.8769656370755083,0.8800370292952766,0.5865324343707241,0.7912162162162162,0.7913717412106736,0.7338274932614556,0.8489159891598916,0.5
