analysis_group,task_id,condition,replicate,auc,auprc,mcc,accuracy,balanced_accuracy,sensitivity,specificity
primary,ipromoter_hs_notata,random_missing_40,10,0.88533776,0.8911233715369546,0.5687141701182706,0.777,0.777,0.89,0.664
primary,ipromoter_hs_notata,random_missing_40,11,0.91134344,0.929123172395858,0.5408462822447756,0.7538,0.7538,0.9264,0.5812
primary,ipromoter_hs_notata,random_missing_40,12,0.90000656,0.9213814271673537,0.4541317842211288,0.701,0.701,0.9336,0.4684
primary,ipromoter_hs_notata,random_missing_40,13,0.58918976,0.5559439816468636,0.14070524077080834,0.5514,0.5514,0.8928,0.21
primary,ipromoter_hs_notata,random_missing_40,14,0.6812394400000001,0.6667461457517717,0.21566307812169325,0.5926,0.5926,0.8488,0.3364
primary,ipromoter_hs_notata,random_missing_40,15,0.60034032,0.5650353397701853,0.13741172635107543,0.5532,0.5532,0.8696,0.2368
primary,ipromoter_hs_notata,random_missing_40,16,0.70968904,0.7021467145823415,0.2411435424184044,0.5994,0.5993999999999999,0.8824,0.3164
primary,ipromoter_hs_notata,random_missing_40,17,0.8391360000000001,0.8458122960442741,0.1685816398388679,0.5294,0.5294,0.998,0.0608
primary,ipromoter_hs_notata,random_missing_40,18,0.90090176,0.9194972458786406,0.44831917384270886,0.695,0.6950000000000001,0.9416,0.4484
primary,ipromoter_hs_notata,random_missing_40,19,0.80505088,0.8044297424471616,0.23481623485770453,0.5626,0.5626,0.9856,0.1396
primary,ipromoter_hs_notata,random_missing_40,20,0.8994948,0.9069762518056972,0.6067138706368045,0.7974,0.7974,0.896,0.6988
primary,ipromoter_hs_notata,score_noise_005,1,0.8596706399999999,0.8554291009822266,0.4712379433949315,0.7152,0.7152000000000001,0.9188,0.5116
primary,ipromoter_hs_notata,score_noise_005,2,0.8621387200000001,0.8595169000835152,0.4686623263826849,0.7124,0.7123999999999999,0.9236,0.5012
primary,ipromoter_hs_notata,score_noise_005,3,0.8630203999999999,0.8615683122109664,0.46490664506329377,0.711,0.711,0.9208,0.5012
primary,ipromoter_hs_notata,score_noise_005,4,0.8592907200000001,0.8487902998385581,0.4759901135647967,0.7172,0.7172000000000001,0.9216,0.5128
primary,ipromoter_hs_notata,score_noise_005,5,0.8642873599999998,0.8558696524950336,0.4770542472389101,0.7176,0.7176,0.9224,0.5128
primary,ipromoter_hs_notata,score_noise_005,6,0.86237568,0.8566700781100702,0.47006433921945,0.7142,0.7142,0.92,0.5084
primary,ipromoter_hs_notata,score_noise_005,7,0.85962176,0.8542007133804381,0.47031056464578597,0.7154,0.7154,0.916,0.5148
primary,ipromoter_hs_notata,score_noise_005,8,0.8615942400000001,0.8572083431401998,0.468938690274108,0.7144,0.7143999999999999,0.9168,0.512
primary,ipromoter_hs_notata,score_noise_005,9,0.8584896,0.85657469525693,0.45913257703569194,0.7102,0.7101999999999999,0.9112,0.5092
primary,ipromoter_hs_notata,score_noise_005,10,0.85740536,0.8478789154715461,0.4608799893174643,0.711,0.7110000000000001,0.912,0.51
primary,ipromoter_hs_notata,score_noise_005,11,0.8618966399999999,0.8537485323302001,0.47331311835502315,0.7164,0.7163999999999999,0.9188,0.514
primary,ipromoter_hs_notata,score_noise_005,12,0.8597782399999999,0.8544824560840298,0.46122296680214087,0.7092,0.7092,0.9196,0.4988
primary,ipromoter_hs_notata,score_noise_005,13,0.8552510400000001,0.8504093654670637,0.46165318949980383,0.7102,0.7101999999999999,0.9168,0.5036
primary,ipromoter_hs_notata,score_noise_005,14,0.86143744,0.8603546808996391,0.44784910430268704,0.7028,0.7028,0.9148,0.4908
primary,ipromoter_hs_notata,score_noise_005,15,0.85988992,0.8513151649061831,0.4601368900744477,0.7078,0.7078,0.9224,0.4932
primary,ipromoter_hs_notata,score_noise_005,16,0.86182832,0.8535672024702983,0.4727118919972101,0.7176,0.7176,0.9128,0.5224
primary,ipromoter_hs_notata,score_noise_005,17,0.8564259200000001,0.8482683620146214,0.45484215142527984,0.7066,0.7066,0.9156,0.4976
primary,ipromoter_hs_notata,score_noise_005,18,0.8617694400000001,0.8592523957236564,0.4653287063534159,0.712,0.712,0.918,0.506
primary,ipromoter_hs_notata,score_noise_005,19,0.8603515199999999,0.8547330705132086,0.4729897573108978,0.716,0.716,0.9196,0.5124
primary,ipromoter_hs_notata,score_noise_005,20,0.8563794399999999,0.8480174038822121,0.45409546378954946,0.7068,0.7068,0.9132,0.5004
primary,ipromoter_mm_tata,complete,0,0.954992,0.9673761127397215,0.696417806248397,0.842,0.8420000000000001,0.936,0.748
primary,ipromoter_mm_tata,conflicting_strongest,0,0.31967999999999996,0.3876193649722377,-0.22685806494692282,0.416,0.416,0.752,0.08
primary,ipromoter_mm_tata,missing_engineered,0,0.927344,0.9442962872925672,0.5659453309702791,0.764,0.764,0.944,0.584
primary,ipromoter_mm_tata,missing_foundation,0,0.959696,0.9708060258212754,0.7320619338840961,0.862,0.8620000000000001,0.936,0.788
primary,ipromoter_mm_tata,missing_local_derived,0,0.957648,0.9668893785285004,0.6523803408371128,0.816,0.816,0.94,0.692
primary,ipromoter_mm_tata,missing_sequence_grammar,0,0.955008,0.9673826008119779,0.6999507893974879,0.844,0.8440000000000001,0.936,0.752
primary,ipromoter_mm_tata,missing_strongest,0,0.954224,0.9637447712495479,0.6200855906224597,0.798,0.798,0.936,0.66
primary,ipromoter_mm_tata,random_missing_20,1,0.9480799999999999,0.9627370406540782,0.6455104869648443,0.812,0.812,0.94,0.684
primary,ipromoter_mm_tata,random_missing_20,2,0.9576,0.969430399021476,0.7010429563582953,0.844,0.844,0.94,0.748
primary,ipromoter_mm_tata,random_missing_20,3,0.913472,0.9151141179472804,0.6554735253444622,0.82,0.8200000000000001,0.928,0.712
primary,ipromoter_mm_tata,random_missing_20,4,0.936768,0.9486464457707043,0.6531972647421808,0.82,0.8200000000000001,0.92,0.72
primary,ipromoter_mm_tata,random_missing_20,5,0.954608,0.9681617587475155,0.6753509527522147,0.83,0.8300000000000001,0.936,0.724
primary,ipromoter_mm_tata,random_missing_20,6,0.9525440000000001,0.965768783558432,0.654487265766241,0.818,0.8180000000000001,0.936,0.7
primary,ipromoter_mm_tata,random_missing_20,7,0.952272,0.9610041779577914,0.6852784378854606,0.838,0.8380000000000001,0.92,0.756
primary,ipromoter_mm_tata,random_missing_20,8,0.953472,0.9654634101826298,0.6836728640626626,0.836,0.8360000000000001,0.928,0.744
primary,ipromoter_mm_tata,random_missing_20,9,0.945232,0.9608901877388791,0.5044492055465091,0.726,0.726,0.948,0.504
primary,ipromoter_mm_tata,random_missing_20,10,0.944704,0.9605955861351322,0.6475727359064425,0.814,0.8140000000000001,0.936,0.692
primary,ipromoter_mm_tata,random_missing_20,11,0.95224,0.9635886334326209,0.5289202332388668,0.738,0.738,0.956,0.52
primary,ipromoter_mm_tata,random_missing_20,12,0.9566719999999999,0.9688131527272609,0.7303911296200235,0.862,0.8620000000000001,0.928,0.796
primary,ipromoter_mm_tata,random_missing_20,13,0.9635999999999999,0.9715725126727257,0.7080897520649005,0.848,0.848,0.94,0.756
primary,ipromoter_mm_tata,random_missing_20,14,0.94928,0.9638620423887312,0.6624894214960872,0.824,0.8240000000000001,0.928,0.72
primary,ipromoter_mm_tata,random_missing_20,15,0.956928,0.9687375396343212,0.7203703479149709,0.856,0.8560000000000001,0.932,0.78
primary,ipromoter_mm_tata,random_missing_20,16,0.9463680000000001,0.9610542698432626,0.6566869781038028,0.82,0.8200000000000001,0.932,0.708
primary,ipromoter_mm_tata,random_missing_20,17,0.9477760000000001,0.9621686655861984,0.6601743563243074,0.822,0.8220000000000001,0.932,0.712
primary,ipromoter_mm_tata,random_missing_20,18,0.9534239999999998,0.9660995527754934,0.6953575458547193,0.842,0.8420000000000001,0.932,0.752
primary,ipromoter_mm_tata,random_missing_20,19,0.954704,0.9638079592509035,0.6299381571489879,0.802,0.802,0.944,0.66
primary,ipromoter_mm_tata,random_missing_20,20,0.956176,0.9689461802976344,0.6928912940750593,0.84,0.8400000000000001,0.936,0.744
primary,ipromoter_mm_tata,random_missing_40,1,0.9489920000000001,0.9630252915241317,0.6475727359064425,0.814,0.8140000000000001,0.936,0.692
primary,ipromoter_mm_tata,random_missing_40,2,0.947216,0.9625215207530697,0.6532046716116685,0.818,0.8180000000000001,0.932,0.704
primary,ipromoter_mm_tata,random_missing_40,3,0.959728,0.9707867168297173,0.771563594570388,0.884,0.884,0.932,0.836
primary,ipromoter_mm_tata,random_missing_40,4,0.95632,0.9651930637328333,0.6601489674719483,0.818,0.8180000000000001,0.952,0.684
primary,ipromoter_mm_tata,random_missing_40,5,0.926656,0.9432438108566971,0.5946473740283671,0.784,0.784,0.932,0.636
primary,ipromoter_mm_tata,random_missing_40,6,0.9590719999999998,0.9672369030003051,0.6882472016116853,0.836,0.836,0.944,0.728
primary,ipromoter_mm_tata,random_missing_40,7,0.95712,0.9691456885405081,0.7384617498368193,0.866,0.8660000000000001,0.932,0.8
primary,ipromoter_mm_tata,random_missing_40,8,0.9450560000000001,0.9578562877322453,0.6507927362884978,0.818,0.8180000000000001,0.924,0.712
primary,ipromoter_mm_tata,random_missing_40,9,0.7600160000000001,0.7517368865081673,0.2700691249368129,0.6,0.6000000000000001,0.936,0.264
primary,ipromoter_mm_tata,random_missing_40,10,0.9520319999999999,0.9651918123081731,0.6741773508647697,0.83,0.8300000000000001,0.932,0.728
primary,ipromoter_mm_tata,random_missing_40,11,0.943248,0.9597595262780808,0.6449882606479997,0.814,0.8140000000000001,0.928,0.7
primary,ipromoter_mm_tata,random_missing_40,12,0.94024,0.9578583523723224,0.49909338094043154,0.72,0.72,0.956,0.484
primary,ipromoter_mm_tata,random_missing_40,13,0.957952,0.9691867488049715,0.6482519081813745,0.81,0.81,0.956,0.664
primary,ipromoter_mm_tata,random_missing_40,14,0.927184,0.9481147631549851,0.4422319942582257,0.692,0.692,0.94,0.444
primary,ipromoter_mm_tata,random_missing_40,15,0.9456000000000001,0.9604800817611122,0.5826307236951956,0.768,0.768,0.964,0.572
primary,ipromoter_mm_tata,random_missing_40,16,0.956672,0.9684601069932629,0.7303911296200235,0.862,0.8620000000000001,0.928,0.796
primary,ipromoter_mm_tata,random_missing_40,17,0.944144,0.9604704712281078,0.6501487131297992,0.82,0.8200000000000001,0.908,0.732
primary,ipromoter_mm_tata,random_missing_40,18,0.955376,0.968128648410108,0.6953575458547193,0.842,0.8420000000000001,0.932,0.752
primary,ipromoter_mm_tata,random_missing_40,19,0.95632,0.9676929439817572,0.6882725687484158,0.838,0.8380000000000001,0.932,0.744
primary,ipromoter_mm_tata,random_missing_40,20,0.9504319999999999,0.9604965458482801,0.6898041902337702,0.84,0.8400000000000001,0.924,0.756
primary,ipromoter_mm_tata,score_noise_005,1,0.870512,0.8621878967905663,0.49964129416431735,0.736,0.736,0.9,0.572
primary,ipromoter_mm_tata,score_noise_005,2,0.8531360000000001,0.8249226011967492,0.5215845987060774,0.746,0.746,0.912,0.58
primary,ipromoter_mm_tata,score_noise_005,3,0.8872319999999999,0.8601648058073201,0.5180118867824779,0.74,0.74,0.928,0.552
primary,ipromoter_mm_tata,score_noise_005,4,0.871424,0.8519619189188221,0.49964129416431735,0.736,0.736,0.9,0.572
primary,ipromoter_mm_tata,score_noise_005,5,0.8884480000000001,0.886032062783693,0.5128024307957474,0.738,0.738,0.924,0.552
primary,ipromoter_mm_tata,score_noise_005,6,0.8772639999999999,0.850486917764504,0.5784691080303483,0.778,0.778,0.916,0.64
primary,ipromoter_mm_tata,score_noise_005,7,0.853472,0.8282598850149957,0.4750961549381806,0.726,0.726,0.88,0.572
primary,ipromoter_mm_tata,score_noise_005,8,0.875584,0.8854013288490834,0.5290383082791119,0.752,0.752,0.904,0.6
primary,ipromoter_mm_tata,score_noise_005,9,0.880784,0.8590806826741649,0.5128024307957474,0.738,0.738,0.924,0.552
primary,ipromoter_mm_tata,score_noise_005,10,0.879984,0.8448402996110403,0.5278410804171958,0.74,0.74,0.948,0.532
primary,ipromoter_mm_tata,score_noise_005,11,0.897216,0.8836592514408546,0.5266454182288526,0.744,0.744,0.932,0.556
primary,ipromoter_mm_tata,score_noise_005,12,0.8927520000000001,0.8813830659304092,0.5299145299145299,0.748,0.748,0.924,0.572
primary,ipromoter_mm_tata,score_noise_005,13,0.882976,0.8715613014588892,0.5181226203398316,0.744,0.744,0.912,0.576
primary,ipromoter_mm_tata,score_noise_005,14,0.855136,0.8201295922465346,0.5220601452279174,0.748,0.748,0.904,0.592
primary,ipromoter_mm_tata,score_noise_005,15,0.863936,0.8445789966039895,0.5197186096506352,0.744,0.744,0.916,0.572
primary,ipromoter_mm_tata,score_noise_005,16,0.8520160000000001,0.8514579554359067,0.42811436256376645,0.698,0.698,0.888,0.508
primary,ipromoter_mm_tata,score_noise_005,17,0.899152,0.8905354326412689,0.5470085470085471,0.756,0.756,0.932,0.58
primary,ipromoter_mm_tata,score_noise_005,18,0.874368,0.8530230483025047,0.5470277498624714,0.758,0.758,0.924,0.592
primary,ipromoter_mm_tata,score_noise_005,19,0.8961600000000001,0.8893242402700814,0.5473211199970102,0.76,0.76,0.916,0.604
primary,ipromoter_mm_tata,score_noise_005,20,0.8685600000000001,0.8266047018554257,0.5391508189418228,0.748,0.748,0.944,0.552
primary,ipromoter_mm_notata,complete,0,0.90043776,0.9188584751680455,0.5135154450531131,0.738,0.738,0.9256,0.5504
primary,ipromoter_mm_notata,conflicting_strongest,0,0.12370704000000002,0.3265461407047978,-0.6575381849297655,0.173,0.173,0.2248,0.1212
primary,ipromoter_mm_notata,missing_engineered,0,0.89059584,0.9022340630762689,0.5989045844488021,0.7968,0.7968,0.8632,0.7304
primary,ipromoter_mm_notata,missing_foundation,0,0.9001529599999999,0.9204202047754472,0.523032421345146,0.7462,0.7462,0.9148,0.5776
primary,ipromoter_mm_notata,missing_local_derived,0,0.81675408,0.8265108022768931,0.24307225214682857,0.5708,0.5708,0.9772,0.1644
primary,ipromoter_mm_notata,missing_sequence_grammar,0,0.9044028800000001,0.9240958719939238,0.5129798339343468,0.738,0.738,0.9244,0.5516
primary,ipromoter_mm_notata,missing_strongest,0,0.79887128,0.7954799810477826,0.324798582366121,0.6212,0.6212,0.954,0.2884
primary,ipromoter_mm_notata,random_missing_20,1,0.89220432,0.9062808329997082,0.5833722355250551,0.7874,0.7874,0.8728,0.702
primary,ipromoter_mm_notata,random_missing_20,2,0.89617992,0.9143309696971611,0.5084865250106534,0.737,0.7370000000000001,0.918,0.556
primary,ipromoter_mm_notata,random_missing_20,3,0.89503592,0.9165480213534541,0.45361457959027635,0.703,0.7030000000000001,0.926,0.48
primary,ipromoter_mm_notata,random_missing_20,4,0.89313104,0.9157165228172723,0.47464175076974296,0.7162,0.7162,0.9224,0.51
primary,ipromoter_mm_notata,random_missing_20,5,0.90038272,0.9201780772480631,0.5181154697914001,0.7424,0.7424,0.9188,0.566
primary,ipromoter_mm_notata,random_missing_20,6,0.8917128,0.9124177805347654,0.48302079026950445,0.7216,0.7216,0.9204,0.5228
primary,ipromoter_mm_notata,random_missing_20,7,0.88934336,0.9071179515745343,0.580711911562179,0.787,0.787,0.8628,0.7112
primary,ipromoter_mm_notata,random_missing_20,8,0.89553232,0.9162210946851266,0.4960853885820068,0.7304,0.7303999999999999,0.9156,0.5452
primary,ipromoter_mm_notata,random_missing_20,9,0.8966151199999999,0.9172365188607776,0.5009137632584972,0.7322,0.7322,0.9196,0.5448
primary,ipromoter_mm_notata,random_missing_20,10,0.75830776,0.7606595026561804,0.17033195137400997,0.5412,0.5412,0.9788,0.1036
primary,ipromoter_mm_notata,random_missing_20,11,0.9124940000000001,0.9310503009129805,0.5497364259302471,0.7606,0.7605999999999999,0.9196,0.6016
primary,ipromoter_mm_notata,random_missing_20,12,0.9072473600000002,0.9225949431901752,0.5582325710700421,0.7664,0.7664,0.9156,0.6172
primary,ipromoter_mm_notata,random_missing_20,13,0.9057603200000001,0.9247522043916352,0.5157451532813695,0.7392,0.7392000000000001,0.926,0.5524
primary,ipromoter_mm_notata,random_missing_20,14,0.90051784,0.9210185845930221,0.5183055711325072,0.7428,0.7427999999999999,0.9176,0.568
primary,ipromoter_mm_notata,random_missing_20,15,0.9111992,0.9278737318959431,0.556016723290479,0.7638,0.7638,0.9216,0.606
primary,ipromoter_mm_notata,random_missing_20,16,0.8134663999999999,0.8147419139261245,0.25737843524098625,0.5768,0.5768,0.978,0.1756
primary,ipromoter_mm_notata,random_missing_20,17,0.88733184,0.9000951232552109,0.5725324804440158,0.782,0.782,0.868,0.696
primary,ipromoter_mm_notata,random_missing_20,18,0.8965997600000001,0.9191030183560036,0.499242317750353,0.733,0.733,0.9124,0.5536
primary,ipromoter_mm_notata,random_missing_20,19,0.8954256799999999,0.9144442726707582,0.4945513851519156,0.7284,0.7284,0.92,0.5368
primary,ipromoter_mm_notata,random_missing_20,20,0.8973058399999999,0.9155616747497648,0.5194754478966108,0.7446,0.7445999999999999,0.9128,0.5764
primary,ipromoter_mm_notata,random_missing_40,1,0.8941979199999999,0.9115322910366632,0.5977257536610279,0.7958,0.7958000000000001,0.8672,0.7244
primary,ipromoter_mm_notata,random_missing_40,2,0.8901889599999999,0.9031087281349801,0.5731519423000054,0.7814,0.7814,0.876,0.6868
primary,ipromoter_mm_notata,random_missing_40,3,0.68201448,0.6659943607897845,0.25920095183870917,0.6294,0.6294,0.6572,0.6016
primary,ipromoter_mm_notata,random_missing_40,4,0.90870848,0.9257619955667613,0.6427814170924504,0.8202,0.8202,0.8632,0.7772
primary,ipromoter_mm_notata,random_missing_40,5,0.76979504,0.7551005934543791,0.4059790040389512,0.7028,0.7028000000000001,0.7244,0.6812
primary,ipromoter_mm_notata,random_missing_40,6,0.74698552,0.7748648561781051,0.11441481457303614,0.5212,0.5212,0.9856,0.0568
primary,ipromoter_mm_notata,random_missing_40,7,0.69169808,0.6642727796742903,0.2782116137965095,0.6386,0.6386000000000001,0.6812,0.596
primary,ipromoter_mm_notata,random_missing_40,8,0.75743896,0.7712949264802251,0.16523580712020747,0.5356,0.5356,0.9868,0.0844
primary,ipromoter_mm_notata,random_missing_40,9,0.6512027199999999,0.6310075634881052,0.21884866196096622,0.6092,0.6092,0.6412,0.5772
primary,ipromoter_mm_notata,random_missing_40,10,0.83648584,0.854992922105889,0.2915314838754325,0.603,0.603,0.9568,0.2492
primary,ipromoter_mm_notata,random_missing_40,11,0.7027966400000001,0.7271350041807614,0.112956498944981,0.532,0.532,0.944,0.12
primary,ipromoter_mm_notata,random_missing_40,12,0.89264456,0.912534801040334,0.6008461826760323,0.7986,0.7986,0.8536,0.7436
primary,ipromoter_mm_notata,random_missing_40,13,0.78781664,0.820020929943253,0.10665369051030418,0.5186,0.5186,0.9872,0.05
primary,ipromoter_mm_notata,random_missing_40,14,0.69742968,0.6766753724500925,0.28528690957432407,0.6424,0.6424,0.6716,0.6132
primary,ipromoter_mm_notata,random_missing_40,15,0.68269832,0.6718401864366566,0.25731055749668563,0.628,0.628,0.6784,0.5776
primary,ipromoter_mm_notata,random_missing_40,16,0.9094055999999999,0.929570785437986,0.548115644582942,0.7614,0.7614,0.9116,0.6112
primary,ipromoter_mm_notata,random_missing_40,17,0.82766536,0.8366463360562759,0.3334363076008673,0.6256,0.6256,0.9544,0.2968
primary,ipromoter_mm_notata,random_missing_40,18,0.80049904,0.8036339665665757,0.2190164041622786,0.5644,0.5644,0.9688,0.16
primary,ipromoter_mm_notata,random_missing_40,19,0.8973795200000001,0.912320682861336,0.6173968063880169,0.8066,0.8066,0.8648,0.7484
primary,ipromoter_mm_notata,random_missing_40,20,0.80010256,0.7960730204386055,0.3730017426275811,0.6574,0.6574,0.9256,0.3892
primary,ipromoter_mm_notata,score_noise_005,1,0.8360934400000001,0.8207931309453502,0.47772741397150825,0.729,0.729,0.8712,0.5868
primary,ipromoter_mm_notata,score_noise_005,2,0.83921592,0.8323557563651173,0.4722923995335959,0.725,0.7250000000000001,0.8768,0.5732
primary,ipromoter_mm_notata,score_noise_005,3,0.8347922400000001,0.8186317784870321,0.48166597734159333,0.7306,0.7306,0.8748,0.5864
primary,ipromoter_mm_notata,score_noise_005,4,0.83362608,0.8175218648115654,0.47771527961787635,0.7274,0.7274,0.8804,0.5744
primary,ipromoter_mm_notata,score_noise_005,5,0.83633368,0.8228950051742555,0.47665312034774787,0.7284,0.7283999999999999,0.8712,0.5856
primary,ipromoter_mm_notata,score_noise_005,6,0.8374296,0.8253589990882968,0.48363392418530676,0.7308,0.7308,0.88,0.5816
primary,ipromoter_mm_notata,score_noise_005,7,0.8394544799999999,0.8250864221076004,0.487514480102029,0.7334,0.7334,0.8776,0.5892
primary,ipromoter_mm_notata,score_noise_005,8,0.82932384,0.8118984959662141,0.47283877778388045,0.726,0.726,0.8728,0.5792
primary,ipromoter_mm_notata,score_noise_005,9,0.8325913600000001,0.8149971527456848,0.48976230783631575,0.735,0.7350000000000001,0.8756,0.5944
primary,ipromoter_mm_notata,score_noise_005,10,0.84682496,0.8333422394703924,0.4895245352162107,0.7328,0.7328,0.8872,0.5784
primary,ipromoter_mm_notata,score_noise_005,11,0.8397121599999999,0.8218525194515709,0.4883646508171349,0.7336,0.7336,0.8792,0.588
primary,ipromoter_mm_notata,score_noise_005,12,0.8411056000000001,0.8274780495683027,0.4918267809807766,0.7344,0.7344,0.8856,0.5832
primary,ipromoter_mm_notata,score_noise_005,13,0.83958216,0.8251737736687387,0.4877774781556333,0.7332,0.7332000000000001,0.8796,0.5868
primary,ipromoter_mm_notata,score_noise_005,14,0.8390883200000001,0.8261174750007962,0.4783257852626344,0.7294,0.7294,0.8708,0.588
primary,ipromoter_mm_notata,score_noise_005,15,0.8289,0.8129882459904025,0.46817587775748826,0.724,0.724,0.8692,0.5788
primary,ipromoter_mm_notata,score_noise_005,16,0.83463888,0.8233466443746476,0.48122434875414427,0.7298,0.7298,0.878,0.5816
primary,ipromoter_mm_notata,score_noise_005,17,0.83186096,0.808801113705624,0.47477522850646464,0.7256,0.7256,0.8812,0.57
primary,ipromoter_mm_notata,score_noise_005,18,0.82538288,0.8124754636634031,0.46486027037785166,0.7214,0.7214,0.8736,0.5692
primary,ipromoter_mm_notata,score_noise_005,19,0.8402166400000001,0.8241003027870594,0.4829277425302012,0.7296,0.7296,0.8844,0.5748
primary,ipromoter_mm_notata,score_noise_005,20,0.8400272,0.8263545180435579,0.4921136725727759,0.735,0.735,0.8832,0.5868
primary,snnrice6ma_rice_chen,complete,0,0.8987035123966943,0.9005747255963822,0.6099990216107299,0.8045454545454546,0.8045454545454545,0.8318181818181818,0.7772727272727272
primary,snnrice6ma_rice_chen,conflicting_strongest,0,0.8936893078512396,0.8949874773287354,0.6255835253825934,0.8125,0.8125,0.8340909090909091,0.7909090909090909
primary,snnrice6ma_rice_chen,missing_engineered,0,0.7656592200413224,0.7814953456078164,0.3545802051084162,0.6704545454545454,0.6704545454545454,0.8079545454545455,0.5329545454545455
primary,snnrice6ma_rice_chen,missing_foundation,0,0.8908780991735538,0.8883896080082081,0.6048640297183363,0.8017045454545455,0.8017045454545455,0.8363636363636363,0.7670454545454546
primary,snnrice6ma_rice_chen,missing_local_derived,0,0.8970583677685952,0.8978717495313726,0.6202033882317416,0.8096590909090909,0.8096590909090908,0.8363636363636363,0.7829545454545455
primary,snnrice6ma_rice_chen,missing_sequence_grammar,0,0.8962164256198346,0.8963017105916263,0.6207148385666564,0.8096590909090909,0.8096590909090908,0.8431818181818181,0.7761363636363636
primary,snnrice6ma_rice_chen,missing_strongest,0,0.89650826446281,0.8971319511888237,0.6301968209427067,0.8147727272727273,0.8147727272727272,0.8375,0.7920454545454545
primary,snnrice6ma_rice_chen,random_missing_20,1,0.8765444214876033,0.8772729656948633,0.5759592428825204,0.7869318181818182,0.7869318181818181,0.8295454545454546,0.7443181818181818
primary,snnrice6ma_rice_chen,random_missing_20,2,0.87489798553719,0.8720382861876976,0.5906165401473548,0.7943181818181818,0.7943181818181818,0.8352272727272727,0.7534090909090909
primary,snnrice6ma_rice_chen,random_missing_20,3,0.8945854855371901,0.8946996417847447,0.6116986515230634,0.8051136363636363,0.8051136363636364,0.8397727272727272,0.7704545454545455
primary,snnrice6ma_rice_chen,random_missing_20,4,0.8649160640495868,0.8694550779204513,0.5410851938362321,0.7681818181818182,0.7681818181818182,0.8340909090909091,0.7022727272727273
primary,snnrice6ma_rice_chen,random_missing_20,5,0.8908432334710743,0.8914780713694268,0.6234003819597514,0.8107954545454545,0.8107954545454545,0.8488636363636364,0.7727272727272727
primary,snnrice6ma_rice_chen,random_missing_20,6,0.8850309917355371,0.8791289996232847,0.6015930993855523,0.8,0.8,0.8363636363636363,0.7636363636363637
primary,snnrice6ma_rice_chen,random_missing_20,7,0.8760924586776859,0.88033966172419,0.5889259889986441,0.7931818181818182,0.7931818181818182,0.8397727272727272,0.7465909090909091
primary,snnrice6ma_rice_chen,random_missing_20,8,0.890364152892562,0.8911536382546662,0.6157006403080532,0.8068181818181818,0.8068181818181819,0.8477272727272728,0.7659090909090909
primary,snnrice6ma_rice_chen,random_missing_20,9,0.8681314566115703,0.870015842935427,0.5859476366352991,0.7920454545454545,0.7920454545454545,0.8318181818181818,0.7522727272727273
primary,snnrice6ma_rice_chen,random_missing_20,10,0.8735847107438015,0.8798698401215355,0.5690066315317909,0.7835227272727273,0.7835227272727272,0.825,0.7420454545454546
primary,snnrice6ma_rice_chen,random_missing_20,11,0.8761092458677687,0.8785666014217633,0.5584175108412855,0.7778409090909091,0.7778409090909091,0.8272727272727273,0.7284090909090909
primary,snnrice6ma_rice_chen,random_missing_20,12,0.8661647727272728,0.866304544716433,0.5746838734991366,0.7869318181818182,0.7869318181818181,0.8136363636363636,0.7602272727272728
primary,snnrice6ma_rice_chen,random_missing_20,13,0.8591335227272727,0.8585714659625695,0.5317535568501377,0.7636363636363637,0.7636363636363637,0.8284090909090909,0.6988636363636364
primary,snnrice6ma_rice_chen,random_missing_20,14,0.8808212809917355,0.882067189641907,0.584181301658839,0.7914772727272728,0.7914772727272728,0.8238636363636364,0.759090909090909
primary,snnrice6ma_rice_chen,random_missing_20,15,0.8744486053719008,0.8736888991553884,0.5644567978835072,0.7806818181818181,0.7806818181818183,0.8329545454545455,0.7284090909090909
primary,snnrice6ma_rice_chen,random_missing_20,16,0.8823863636363638,0.8859460850429344,0.584551334723698,0.7914772727272728,0.7914772727272728,0.8284090909090909,0.7545454545454545
primary,snnrice6ma_rice_chen,random_missing_20,17,0.8861221590909091,0.8902843327511094,0.6003076151818517,0.7994318181818182,0.7994318181818182,0.8340909090909091,0.7647727272727273
primary,snnrice6ma_rice_chen,random_missing_20,18,0.8839888946280992,0.8840314917741324,0.6071872599753463,0.8022727272727272,0.8022727272727272,0.8488636363636364,0.7556818181818182
primary,snnrice6ma_rice_chen,random_missing_20,19,0.8885343491735537,0.8884746400995335,0.595946097583809,0.7971590909090909,0.7971590909090909,0.8340909090909091,0.7602272727272728
primary,snnrice6ma_rice_chen,random_missing_20,20,0.8775761880165288,0.877833301053565,0.5893143409573727,0.79375,0.79375,0.8329545454545455,0.7545454545454545
primary,snnrice6ma_rice_chen,random_missing_40,1,0.869819214876033,0.874395389435002,0.5435564506479138,0.76875,0.76875,0.8431818181818181,0.6943181818181818
primary,snnrice6ma_rice_chen,random_missing_40,2,0.8400503615702479,0.8393443012726769,0.4900223534372678,0.7403409090909091,0.7403409090909091,0.8375,0.6431818181818182
primary,snnrice6ma_rice_chen,random_missing_40,3,0.8677815082644627,0.8671846441853884,0.5502561293249818,0.7727272727272727,0.7727272727272727,0.8386363636363636,0.7068181818181818
primary,snnrice6ma_rice_chen,random_missing_40,4,0.868928202479339,0.8705617118707022,0.5525147776525468,0.7744318181818182,0.7744318181818182,0.8318181818181818,0.7170454545454545
